time,id,len,x_point,y_point,x_speed,y_speed
00:01:38,3,4.40,100.8,7.808,123.48,0
00:02:26,5,4.40,100.096,18.816,-71.64,1.8
00:02:57,7,8.60,100.096,18.752,-83.16,1.8
00:04:25,9,5.00,100.032,2.816,39.24,0
00:04:31,10,4.40,100.096,10.496,135.36,0
00:04:59,12,6.00,100.608,2.88,73.8,0
00:05:53,14,5.00,100.992,3.072,103.32,0
00:06:07,15,4.40,100.992,6.72,117.36,0
00:06:38,17,3.20,45.312,10.752,154.8,0
00:07:33,19,5.00,100.992,18.816,-79.2,1.44
00:07:41,20,8.60,100.032,25.984,-80.28,0
00:07:51,23,5.40,100.608,6.592,83.52,0
00:08:48,25,4.40,100.672,2.496,69.12,0
00:09:49,31,4.60,100.736,2.88,63.36,0
00:10:45,38,4.40,100.288,19.456,-72.36,0.36
00:10:45,39,7.40,100.48,1.984,80.64,0
00:10:51,40,8.60,100.928,18.56,-79.92,1.44
00:11:27,43,5.40,100.416,22.4,-73.8,-0.36
00:11:44,44,4.40,100.928,22.464,-101.16,1.08
00:13:13,46,4.40,100.864,6.592,102.24,0
00:14:25,53,4.40,100.096,3.904,78.12,0
00:15:32,57,8.60,100.736,23.488,-65.52,1.08
00:17:01,62,4.40,100.544,5.632,88.2,0
00:18:05,63,4.40,100.032,7.36,104.04,0
00:20:01,65,7.40,100.992,2.688,72.72,0
00:20:48,69,12.40,100.8,3.392,70.92,0
00:22:08,72,4.40,100.48,3.584,65.52,0
00:22:23,74,7.40,100.288,3.648,46.44,0
00:23:30,79,9.00,100.608,6.464,82.08,0
00:24:10,82,7.40,100.416,5.568,85.32,0
00:24:58,87,5.00,100.224,7.168,139.32,0
00:25:55,88,5.40,100.032,22.144,-77.76,-0.72
00:26:22,90,12.00,100.416,6.656,83.16,0
00:26:54,92,8.60,100.864,2.944,84.6,0
00:27:15,95,3.00,100.544,23.232,-77.4,0.36
00:28:18,100,5.40,100.48,3.136,118.44,0
00:29:33,103,8.60,100.736,19.328,-83.52,-0.36
00:30:46,106,4.40,100.352,9.792,115.56,0
00:31:03,108,6.00,100.608,3.648,71.64,0
00:31:28,110,4.40,100.48,23.296,-75.6,-0.36
00:32:15,112,5.40,100.736,6.912,109.44,0
00:33:59,120,6.40,100.16,24.128,-75.96,0
00:34:41,125,5.00,100.288,22.464,-74.88,2.52
00:34:51,126,5.00,100.416,8.96,101.16,0
00:35:45,127,7.00,100.672,10.048,107.64,0
00:36:39,128,5.40,100.8,19.008,-85.68,-1.08
00:37:28,129,4.40,100.288,6.016,66.24,0
00:38:45,135,8.60,100.608,2.304,71.28,0
00:40:21,139,5.00,100.48,5.824,99.36,0
00:40:39,140,5.40,100.992,6.592,83.16,0
00:43:36,142,4.40,100.032,20.48,-87.48,1.44
00:44:33,146,1.00,100.096,5.76,87.12,0
00:44:42,149,5.00,100.416,6.464,83.88,0
00:44:48,150,5.40,100.672,9.28,89.28,0
00:45:20,152,4.40,100.992,6.976,111.6,0
00:47:42,153,4.40,100.928,24.96,-71.28,1.44
00:48:15,155,4.40,100.992,10.496,129.6,0
00:48:20,156,5.40,100.928,6.208,78.84,0
00:48:48,158,7.40,100.032,6.08,83.88,0
00:49:34,161,4.40,100.992,6.656,119.16,0
00:50:30,163,6.00,100.032,19.648,-81.36,1.08
00:51:09,165,4.40,100.544,23.104,-54.72,0.72
00:51:11,166,6.00,100.992,2.816,88.56,0
00:51:12,168,5.00,100.928,9.856,117.72,0
00:51:17,169,5.00,100.288,6.592,115.92,0
00:51:27,170,4.40,100.096,6.528,71.64,0
00:52:14,176,8.60,100.992,22.4,-74.16,0
00:53:13,178,8.60,100.608,25.344,-79.2,2.16
00:53:41,179,5.40,100.288,21.312,-71.28,1.44
00:54:00,180,4.40,100.352,10.496,161.28,0
00:54:39,183,5.40,100.8,9.344,127.44,0
00:55:22,184,4.40,100.032,6.208,99.72,0
00:55:29,185,5.00,100.224,22.208,-74.52,1.44
00:56:08,190,4.40,100.352,22.144,-72,-0.72
00:57:26,191,9.00,100.672,6.464,78.84,0
00:57:54,193,4.40,100.608,13.632,92.52,0
00:57:55,194,4.40,100.8,6.4,96.12,0
00:58:24,196,11.40,100.992,6.592,77.04,0
00:59:43,200,5.00,100.736,19.072,-91.8,1.44
01:01:32,202,5.40,100.8,18.816,-77.04,0.36
01:05:14,210,8.60,100.928,24.704,-78.12,0
01:07:21,212,8.00,100.48,6.336,97.56,0
01:09:44,215,4.40,100.992,9.28,91.44,0
01:10:03,216,4.40,100.416,9.152,116.64,0
01:10:32,218,8.60,100.352,2.048,77.4,0
01:11:02,220,12.40,100.032,2.752,74.52,0
01:11:46,224,6.00,100.224,6.464,116.28,0
01:11:59,225,6.00,100.288,20.224,-92.16,1.08
01:12:29,226,1.00,100.864,3.008,84.6,0
01:13:04,229,5.40,100.992,6.4,92.52,0
01:13:24,230,5.00,100.288,6.016,99,0
01:14:21,232,2.40,100.8,6.144,73.08,0
01:15:31,233,3.00,100.928,2.752,82.08,0
01:15:33,234,4.40,100.48,6.336,98.28,0
01:17:06,242,4.40,100.8,19.136,-71.64,0.72
01:19:22,246,4.40,100.096,22.976,-74.88,-1.08
01:19:23,247,3.00,100.352,6.208,83.16,0
01:19:29,250,4.40,100.288,12.416,65.16,0
01:19:29,249,7.00,100.16,2.624,66.24,0
01:20:16,253,5.00,100.864,9.472,105.48,0
01:20:57,255,9.40,100.224,2.304,46.08,0
01:21:00,257,4.40,100.288,5.632,76.32,0
01:21:41,261,6.40,100.416,6.656,70.2,0
01:22:39,262,8.60,100.992,25.92,-76.32,0.36
01:23:01,264,6.00,100.416,5.184,61.2,0
01:23:01,265,8.60,100.032,2.048,62.28,0
01:23:21,270,6.40,100.608,21.696,-69.84,-1.08
01:23:23,271,4.40,100.032,10.56,64.44,0
01:23:23,269,6.00,100.032,2.752,65.52,0
01:23:41,273,4.40,100.096,21.184,-90,-0.72
01:24:32,276,7.40,100.416,3.264,100.08,0
01:24:37,277,11.40,100.864,2.688,69.84,0
01:26:45,281,8.40,100.352,6.592,73.44,0
01:27:54,284,8.60,100.992,19.776,-83.88,0.36
01:28:21,286,5.00,100.672,9.984,110.52,0
01:29:16,288,8.60,100.672,6.08,85.32,0
01:30:55,291,7.00,100.544,7.04,109.44,0
01:31:25,292,8.60,100.16,24,-76.32,-0.72
01:31:35,294,8.60,100.224,2.752,63.72,0
01:32:05,295,4.60,100.992,2.944,70.2,0
01:32:55,299,4.40,100.672,9.728,124.56,0
01:33:12,300,7.40,100.352,6.4,76.32,0
01:33:14,301,4.40,100.544,9.856,128.88,0
01:34:34,302,4.40,100.416,24,-57.96,2.52
01:34:45,303,4.40,100.48,10.24,122.4,0
01:34:54,304,4.60,100.8,3.328,79.2,0
01:35:32,307,4.40,100.672,19.072,-72.72,-0.72
01:35:36,308,8.40,100.544,6.656,58.68,0
01:36:09,311,8.60,100.544,23.68,-53.64,1.44
01:36:23,313,4.40,100.032,6.208,94.32,0
01:37:21,315,5.00,100.608,6.4,104.76,0
01:38:17,316,5.00,100.288,3.712,90.72,0
01:38:36,317,4.40,100.032,10.112,96.12,0
01:38:54,319,5.00,100.352,6.976,92.88,0
01:39:36,322,6.00,100.48,2.496,74.16,0
01:40:15,327,2.40,100.032,6.08,87.12,0
01:41:50,330,8.40,100.416,3.264,91.8,0
01:44:21,334,8.60,100.672,22.144,-80.64,2.16
01:44:59,335,8.40,100.096,5.696,75.96,0
01:47:40,339,4.40,100.864,10.048,117.36,0
01:48:19,340,4.40,100.224,2.56,63,0
01:48:30,343,4.40,100.416,10.304,123.84,0
01:48:35,342,5.00,100.032,19.328,-70.92,1.44
01:50:21,346,5.00,100.48,6.272,114.48,0
01:52:20,351,5.40,100.544,18.56,-87.48,0.36
01:54:42,354,4.40,100.672,19.584,-88.56,0.72
01:55:25,355,5.40,100.16,6.72,119.88,0
01:57:38,356,4.40,100.416,6.656,103.68,0
01:59:50,358,7.20,100.864,6.08,77.76,0
01:59:57,359,4.40,100.8,9.344,146.52,0
02:01:42,361,8.60,100.864,2.752,68.04,0
02:02:10,364,8.60,100.992,3.072,71.28,0
02:02:43,369,5.00,100.864,6.976,115.92,0
02:03:13,371,6.00,100.224,2.752,75.96,0
02:03:19,373,4.40,100.864,20.544,-83.16,1.08
02:04:06,375,4.40,100.992,6.144,75.96,0
02:04:36,377,4.40,100.928,9.664,115.2,0
02:05:24,378,5.00,100.8,6.656,115.2,0
02:05:31,379,4.40,100.992,9.28,112.32,0
02:05:48,380,4.40,100.032,9.792,90,0
02:06:15,382,5.40,100.352,22.72,-75.96,0
02:06:49,384,8.60,100.352,19.392,-84.24,0.36
02:07:41,386,6.00,100.864,3.584,64.44,0
02:07:43,388,8.60,100.48,7.04,70.2,0
02:07:45,389,4.40,100.16,28.352,-78.12,0
02:08:23,395,10.40,100.288,2.496,81,0
02:08:39,396,5.40,100.864,6.272,102.96,0
02:09:24,397,8.00,100.672,6.784,80.64,0
02:09:37,398,6.00,100.992,23.808,-70.56,0
02:09:41,400,4.40,100.608,8.832,136.44,0
02:10:37,404,8.60,100.8,1.728,66.24,-0.36
02:11:28,406,8.60,100.864,22.656,-76.68,-0.36
02:11:43,408,8.00,100.8,6.4,102.6,0
02:12:10,410,4.40,100.544,18.88,-87.84,1.08
02:13:56,412,12.00,100.032,6.016,95.76,0
02:14:19,414,1.20,100.672,6.848,88.56,0
02:14:40,418,4.40,100.224,2.432,73.44,0
02:15:49,426,8.40,100.16,6.336,75.96,0
02:17:00,430,11.00,100.224,2.56,80.28,0
02:19:18,431,4.40,100.032,22.208,-77.76,1.08
02:21:24,434,8.60,100.608,22.144,-72,1.44
02:22:55,436,5.40,100.288,9.472,112.68,0
02:23:36,437,8.60,100.352,3.072,79.2,0
02:24:26,443,4.40,100.288,9.216,92.88,0
02:26:06,444,5.00,100.288,8.96,113.76,0
02:26:11,445,6.00,100.288,3.008,76.68,0
02:26:19,447,4.40,100.032,11.904,82.08,0
02:26:20,446,6.00,100.288,3.52,83.16,0
02:29:10,454,8.60,100.416,17.664,-88.56,1.44
02:30:43,456,4.40,100.8,2.176,88.92,0
02:31:34,463,4.40,100.352,11.072,67.68,0
02:31:35,461,6.00,100.288,3.648,68.04,0
02:32:49,465,8.40,100.608,6.464,72.36,0
02:32:52,464,8.60,100.544,23.872,-69.12,0.36
02:35:10,470,6.00,100.16,6.656,94.32,0
02:35:15,471,2.60,100.032,2.624,66.24,0
02:38:23,474,8.60,100.352,19.84,-69.48,1.8
02:40:49,479,4.40,100.992,9.6,71.28,0
02:41:42,484,8.40,100.288,3.328,65.52,0
02:43:38,496,4.40,100.8,10.496,74.52,0
02:43:38,495,8.60,100.288,2.944,75.24,0
02:44:15,498,6.00,100.864,4.608,86.4,0
02:45:00,502,8.60,100.672,7.552,72,0
02:45:13,503,4.40,100.288,23.808,-82.44,1.44
02:49:56,508,8.60,100.8,23.68,-66.24,-0.36
02:51:24,509,5.00,100.864,9.92,95.4,0
02:52:58,513,8.00,100.224,6.976,77.04,0
02:53:12,514,6.00,100.544,3.904,65.88,0
02:55:08,523,6.00,100.288,3.072,73.08,0
02:55:29,526,8.60,100.16,4.16,74.52,0
02:57:31,530,4.40,100.416,20.352,-75.96,2.52
02:57:55,532,5.00,100.544,3.328,63.36,0
03:00:19,535,9.00,100.096,6.4,86.04,0
03:00:51,537,4.40,100.864,7.36,111.6,0
03:01:26,539,6.40,100.16,19.456,-67.68,0
03:02:54,542,7.00,100.032,6.144,82.8,0
03:05:38,544,4.40,100.096,7.744,102.96,0
03:07:51,547,4.40,100.928,11.2,160.2,0
03:08:01,549,8.60,100.544,23.808,-69.84,3.24
03:08:30,551,4.60,100.8,3.136,67.68,0
03:08:31,553,4.40,100.736,1.6,67.32,0
03:09:22,554,5.00,100.992,7.424,117,0
03:10:08,555,2.60,100.48,2.752,66.96,0
03:13:01,562,8.40,100.416,6.144,109.44,0
03:13:22,567,4.40,100.544,22.08,63.72,-0.36
03:13:23,566,4.40,100.352,3.136,64.44,0
03:14:31,574,3.20,100.16,11.584,73.44,0
03:14:31,572,8.60,100.224,3.136,74.52,0
03:17:42,580,12.00,100.16,3.136,76.32,0
03:19:03,582,5.40,100.48,22.08,-80.64,0
03:19:20,585,4.40,100.672,24.768,-64.44,1.44
03:21:27,587,8.60,100.672,22.272,-77.04,2.16
03:22:12,588,1.20,100.608,6.976,94.32,0
03:23:10,590,5.40,100.224,7.488,100.44,0
03:23:42,591,4.40,100.544,9.408,116.64,0
03:24:08,593,8.60,100.416,18.816,-80.28,1.44
03:24:28,596,6.40,100.608,22.592,-76.68,2.16
03:25:22,597,4.40,100.224,2.816,66.6,0
03:27:41,600,3.00,100.288,2.944,55.08,0
03:28:23,602,4.40,100.416,23.424,-76.32,-1.08
03:28:58,603,2.60,100.16,2.496,71.28,0
03:29:30,605,8.60,100.288,23.232,-74.52,1.44
03:30:09,608,4.40,100.544,8.064,72,0
03:30:09,607,6.00,100.224,3.584,73.08,0
03:31:33,614,11.00,100.48,23.744,-78.12,2.16
03:33:37,618,5.40,100.224,22.656,-73.8,1.08
03:34:38,619,4.40,100.48,24.448,-81.72,-1.8
03:35:25,622,8.60,100.544,19.328,-86.4,2.16
03:36:24,624,8.60,100.288,2.56,69.12,0
03:41:58,625,6.40,100.096,17.984,-83.16,0.36
03:43:07,630,5.40,100.736,6.528,102.6,0
03:45:09,642,4.00,100.16,2.56,84.6,0
03:45:12,643,4.40,100.352,19.712,-82.08,1.8
03:45:56,646,8.60,100.224,7.36,89.28,0
03:46:42,656,4.40,100.608,11.584,64.44,0
03:46:42,654,4.20,100.096,2.368,65.52,0
03:47:24,664,5.00,100.352,21.696,-86.76,1.8
03:48:00,665,4.40,100.032,6.336,101.52,0
03:48:35,667,8.40,100.288,6.272,57.6,0
03:49:54,673,4.40,100.48,10.304,140.4,0
03:54:44,674,4.40,100.416,22.336,-74.16,1.08
03:57:28,678,2.40,100.352,3.136,64.8,0
03:59:41,681,4.40,100.864,11.52,117.72,0
03:59:56,682,5.40,100.224,6.016,84.96,0
04:02:08,683,4.40,100.288,9.664,117.36,0
04:02:56,684,3.00,100.736,3.328,84.6,0
04:03:28,688,8.60,100.608,2.56,71.28,0
04:03:51,689,8.60,100.736,21.888,-73.8,2.16
04:04:36,692,8.60,100.864,19.328,-74.52,2.52
04:06:16,693,4.40,100.672,10.624,97.2,0
04:06:22,695,6.40,100.48,6.336,81.36,0
04:07:42,697,6.40,100.16,7.552,88.2,0
04:09:25,698,1.20,100.608,3.072,82.44,0
04:09:45,700,4.40,100.352,22.784,-84.6,1.8
04:10:12,701,5.00,100.416,23.168,-70.56,1.08
04:12:50,710,8.40,100.16,6.656,86.4,0
04:13:01,712,7.40,100.48,6.336,76.68,0
04:13:21,715,4.00,100.416,5.696,56.88,0
04:15:10,718,4.40,100.288,9.152,95.76,0
04:16:58,720,8.60,100.416,3.008,54,0
