time,id,len,x_point,y_point,x_speed,y_speed
00:01:12,1,2.60,100.672,6.464,88.92,0
00:02:26,2,7.00,100.416,24.576,-75.24,0
00:04:31,3,12.00,100.928,6.208,75.96,0
00:05:15,6,5.00,100.672,6.016,90.72,0
00:06:17,7,5.40,100.16,21.056,-88.2,4.68
00:06:20,8,3.20,45.312,22.784,-86.04,2.16
00:06:22,9,4.40,100.544,10.304,124.92,0
00:06:34,11,8.60,100.608,2.752,70.56,0
00:06:43,12,8.60,100.608,24,-64.8,-0.36
00:06:47,14,4.40,100.224,24,-62.64,0.36
00:07:35,18,4.40,100.224,11.264,60.48,0
00:07:35,17,4.20,100.608,2.752,61.2,0
00:07:39,19,5.00,100.8,6.4,88.2,0
00:09:36,31,4.40,100.864,7.36,72,0
00:09:36,30,9.00,100.16,4.992,72.72,0
00:10:08,35,4.40,100.096,10.24,96.12,0
00:10:15,36,4.00,100.672,6.272,76.68,0
00:11:47,40,7.00,100.48,6.208,95.04,0
00:12:47,41,4.00,100.544,2.752,77.4,0
00:13:24,49,5.40,100.992,19.072,-86.04,-1.8
00:14:44,53,5.00,100.032,6.08,83.88,0
00:14:54,57,8.60,100.224,5.824,83.16,0
00:15:31,62,12.40,100.352,6.4,52.92,0
00:17:29,71,5.00,100.608,6.08,106.56,0
00:17:39,74,8.60,100.736,24.96,-93.96,-0.72
00:18:14,75,5.00,100.416,8.896,105.84,0
00:19:15,78,5.00,100.224,18.56,-90.72,0.72
00:19:52,81,12.00,100.096,3.84,60.84,0
00:21:46,88,7.00,100.928,6.848,97.92,0
00:22:24,90,5.40,100.8,21.76,-77.76,0.72
00:22:58,96,8.00,100.288,6.208,109.8,0
00:23:48,104,8.60,100.352,20.096,-80.28,0.36
00:24:09,105,6.00,100.928,24.832,-77.04,-1.8
00:24:22,107,6.00,100.48,6.464,84.96,0
00:26:04,109,8.00,100.352,2.88,99.72,0
00:26:15,113,4.40,100.608,9.792,124.92,0
00:26:27,115,8.40,100.992,7.552,100.08,0
00:26:37,120,4.40,100.48,23.552,-68.04,1.8
00:26:56,122,5.00,100.352,6.4,117.36,0
00:27:34,125,4.40,100.416,11.2,75.96,0
00:27:34,123,4.60,100.736,2.496,76.68,0
00:27:43,126,8.60,100.864,5.888,80.64,0
00:28:06,128,4.40,100.608,6.912,118.44,0
00:28:14,130,4.40,100.672,20.928,-80.64,2.88
00:28:31,133,6.00,100.032,24.896,-70.56,0.72
00:28:59,136,4.40,100.672,23.104,-84.24,-0.72
00:29:10,137,5.40,100.544,6.912,92.88,0
00:29:27,139,8.00,100.224,6.4,107.64,0
00:31:39,142,5.00,100.608,10.688,99.36,0
00:31:43,143,6.00,100.416,2.88,77.76,0
00:34:42,149,4.40,100.48,10.176,109.8,0
00:35:41,154,5.40,100.544,10.432,133.92,0
00:35:54,156,4.40,100.096,6.72,119.16,0
00:36:16,158,10.00,100.928,3.2,79.2,0
00:40:00,168,8.60,100.224,2.816,77.4,0
00:40:34,171,5.00,100.544,7.04,104.04,0
00:40:43,172,1.40,100.288,2.688,78.12,0
00:40:57,174,4.40,100.16,14.272,96.48,0
00:40:57,173,4.40,100.992,9.792,96.12,0
00:42:01,176,4.40,100.928,5.76,77.4,0
00:42:34,179,11.00,100.48,2.432,69.12,0
00:43:14,182,8.40,100.672,6.208,86.04,0
00:43:41,185,4.40,100.608,13.248,82.8,0
00:43:41,183,1.00,100.288,4.032,83.52,0
00:44:03,186,1.00,100.672,6.464,85.32,0
00:44:23,188,5.40,100.032,24.768,-78.12,2.88
00:44:55,190,5.40,100.288,6.848,140.04,0
00:46:48,191,4.40,100.352,9.344,119.88,0
00:47:14,193,8.60,100.864,17.344,-89.64,0.72
00:48:05,197,1.20,100.544,7.424,83.88,0
00:48:31,202,4.40,100.864,9.216,100.44,0
00:48:49,207,1.20,100.544,2.88,84.24,0
00:49:02,210,10.40,100.096,3.136,60.12,0
00:49:33,215,10.40,100.736,3.392,86.04,0
00:49:56,219,5.40,100.608,6.848,119.52,0
00:49:57,221,6.40,100.352,21.248,-59.04,0.36
00:50:14,223,8.60,100.096,6.592,85.32,0
00:51:02,225,5.40,100.416,6.976,85.32,0
00:52:26,227,4.40,100.224,7.296,114.84,0
00:52:45,228,6.00,100.8,19.072,-89.64,-1.08
00:53:46,229,4.40,100.544,3.264,114.48,0
00:56:07,232,4.00,100.864,6.912,65.52,0
00:59:01,238,8.40,100.224,4.672,98.28,0
00:59:02,236,5.40,100.928,20.672,-88.56,2.16
01:01:22,240,2.40,100.16,2.112,69.84,0
01:02:04,242,5.40,100.672,22.592,-65.16,0.36
01:02:09,244,6.00,100.288,7.168,100.44,0
01:02:45,246,4.40,100.288,23.232,-61.2,1.8
01:03:07,247,8.60,100.352,23.808,-81.36,1.08
01:03:45,249,2.40,100.032,6.592,96.84,0
01:04:04,250,4.40,100.8,6.08,70.2,0
01:05:03,254,8.40,100.416,6.272,78.84,0
01:06:12,256,5.40,100.096,9.856,111.24,0
01:08:13,268,1.00,100.224,6.208,78.84,0
01:10:13,270,5.00,100.032,6.4,88.92,0
01:11:00,273,8.60,100.992,7.68,93.6,0
01:12:19,275,8.60,100.096,23.232,-72.72,-1.08
01:13:42,280,6.00,100.8,3.456,67.32,0
01:13:49,281,6.00,100.8,2.816,64.44,0
01:14:12,286,5.40,100.224,23.616,-72,0.72
01:14:12,287,10.00,100.992,22.656,-71.64,0
01:15:16,290,4.40,100.736,5.632,74.52,0
01:15:59,294,4.40,100.928,3.328,83.88,0
01:17:55,296,4.40,100.672,18.944,-79.56,0.72
01:19:07,297,6.40,100.736,25.728,-73.44,1.44
01:20:59,300,6.00,100.928,2.88,83.88,0
01:23:32,308,2.40,100.928,3.008,70.56,0
01:24:12,315,4.40,100.352,6.784,118.8,0
01:25:19,316,5.40,100.224,21.696,-80.28,2.88
01:25:50,318,8.60,100.608,2.56,73.44,0
01:26:04,322,5.00,100.8,7.104,130.32,0
01:31:06,326,2.60,100.416,7.232,84.96,0
01:31:15,328,3.00,100.672,6.208,79.2,0
01:31:31,333,8.40,100.864,6.208,84.24,0
01:32:33,340,4.40,100.416,9.92,120.6,0
01:33:49,343,5.40,100.8,22.272,-75.96,0
01:33:49,344,8.60,100.928,22.08,-76.32,1.08
01:34:15,346,3.00,100.608,2.496,63.72,0
01:34:25,347,4.40,100.032,9.984,110.16,0
01:34:33,348,1.00,100.224,6.848,91.8,0
01:35:01,351,6.00,100.416,3.008,74.88,0
01:35:13,355,8.60,100.096,19.328,-70.56,1.44
01:35:13,354,8.60,100.224,20.16,-70.56,3.24
01:35:42,360,4.40,100.416,22.016,-82.08,0.72
01:36:39,361,4.00,100.096,2.752,63.36,0
01:38:02,363,5.00,100.416,6.656,99.36,0
01:38:22,364,5.00,100.992,3.776,111.6,0
01:39:26,368,1.40,100.096,3.392,85.32,0
01:39:40,369,7.00,100.608,6.4,80.64,0
01:39:44,370,8.60,100.16,21.44,-83.16,2.88
01:40:22,373,1.20,100.864,2.624,74.16,0
01:40:28,374,6.40,100.672,6.4,92.16,0
01:42:05,376,4.60,100.288,3.008,70.56,0
