time,id,len,x_point,y_point,x_speed,y_speed
00:00:19,2,6.00,100.032,2.24,86.4,0
00:01:01,4,8.60,100.224,23.104,-84.6,2.16
00:01:12,6,8.60,100.288,22.592,-81,0
00:02:01,10,4.40,100.544,19.2,-87.48,0
00:02:19,14,4.40,100.032,5.824,75.6,0
00:02:55,26,5.00,100.416,6.016,91.44,0
00:02:59,27,4.40,100.352,22.72,-75.6,-0.36
00:03:58,37,4.40,100.672,9.92,128.16,0
00:04:25,38,8.40,100.608,2.944,103.68,0
00:04:33,42,4.40,100.096,6.784,80.64,0
00:04:34,43,4.40,100.864,22.144,-58.32,-0.36
00:04:36,39,8.60,100.992,16.96,-75.96,-0.36
00:05:02,44,4.40,100.096,22.016,-75.96,-0.72
00:05:16,45,4.40,100.48,6.208,105.48,0
00:06:39,46,8.60,100.352,23.488,-88.56,-1.08
00:07:03,48,8.60,100.032,22.336,-76.68,0
00:07:14,51,4.40,100.864,9.216,119.52,0
00:08:02,59,1.40,100.8,6.208,82.44,0
00:09:16,61,6.00,100.672,6.144,94.68,0
00:11:22,64,9.00,100.224,2.944,75.6,0
00:12:23,68,4.40,100.608,8.448,96.48,0
00:12:29,69,4.40,100.224,6.848,103.68,0
00:12:34,72,8.60,100.288,22.208,-79.56,3.24
00:12:35,73,8.40,100.544,5.76,96.12,0
00:13:01,77,8.60,100.992,23.104,-72.36,2.52
00:14:18,79,8.60,100.992,25.088,-82.44,0
00:14:30,82,8.60,100.416,22.208,-92.88,0
00:15:33,83,5.00,100.736,5.76,90.72,0
00:16:15,85,4.40,100.608,6.656,95.04,0
00:16:17,86,4.40,100.288,24.64,-83.52,0
00:17:01,88,7.40,100.736,20.416,-80.64,1.44
00:17:25,90,11.40,100.16,3.008,85.32,0
00:17:32,91,8.60,100.288,19.904,-79.2,2.52
00:17:49,92,9.40,100.416,3.328,82.08,0
00:18:33,98,12.40,100.608,3.072,82.8,0
00:20:20,104,8.60,100.608,18.112,-75.96,1.44
00:20:29,109,8.60,100.672,18.24,-73.8,0.72
00:21:10,113,8.60,100.992,23.04,-77.76,3.24
00:21:40,117,7.00,100.224,6.656,107.64,0
00:21:42,119,4.40,100.352,9.664,112.68,0
00:23:10,125,6.00,100.928,2.88,83.88,0
00:23:14,126,10.40,100.8,3.072,82.44,0
00:28:17,138,4.40,100.48,9.152,117.36,0
00:28:47,139,4.40,100.672,19.648,-74.52,0.72
00:28:54,141,4.40,100.096,9.536,122.76,0
00:29:56,147,4.40,100.16,22.592,69.12,0.36
00:29:56,145,8.60,100.224,2.624,70.2,0
00:31:00,151,4.40,100.992,6.144,91.8,0
00:32:07,155,4.00,100.224,6.4,92.16,0
00:32:33,157,4.40,100.864,18.944,-75.6,0
