time,id,len,x_point,y_point,x_speed,y_speed
00:00:18,1,1.40,100.672,1.792,84.6,0
00:00:41,3,8.60,100.032,23.744,-82.44,0.36
00:01:17,4,4.40,100.928,9.856,128.52,0
00:01:37,6,2.40,100.224,3.072,67.32,0
00:03:02,14,8.00,100.48,6.656,89.28,0
00:03:05,15,4.40,100.8,9.856,116.64,0
00:03:51,17,5.00,100.992,23.424,-78.12,0
00:04:09,18,5.40,100.672,6.656,67.32,0
00:04:44,19,2.60,100.416,2.624,97.56,0
00:05:00,21,4.40,100.864,-1.152,97.2,-1.08
00:06:20,32,4.40,100.288,11.712,68.04,0
00:06:23,30,5.40,100.416,22.4,-94.32,0
00:06:55,39,4.40,100.864,10.304,78.48,0
00:07:52,42,5.40,100.608,22.848,-76.68,-0.72
00:08:03,44,4.40,100.672,22.912,-74.16,-2.88
00:08:08,45,1.20,100.416,6.336,88.92,0
00:08:49,48,4.40,100.992,31.872,-73.44,0.36
00:08:50,47,4.40,100.864,23.104,-73.08,1.08
00:09:01,50,4.40,100.224,6.272,117.36,0
00:10:31,51,4.40,100.352,6.464,122.76,0
00:11:40,53,6.00,100.736,23.232,-75.96,0
00:12:20,55,8.60,100.48,25.088,-79.56,0.72
00:13:43,58,11.40,100.928,2.624,86.04,0
00:15:42,63,4.40,100.16,9.536,75.6,0
00:15:42,62,2.60,100.736,2.496,76.68,0
00:15:53,65,1.40,100.16,7.04,76.68,0
00:15:55,70,6.40,100.352,19.584,-53.28,0
00:15:58,69,8.60,100.544,2.56,66.6,0
00:16:58,76,5.00,100.288,6.272,87.84,0
00:17:10,78,4.40,100.864,22.848,-68.4,-1.44
00:17:50,80,1.20,100.16,3.392,96.48,0
00:21:16,90,3.20,100.352,21.056,68.76,0.36
00:21:16,89,8.60,100.48,2.496,70.2,0
00:22:49,94,5.00,100.992,9.472,110.88,0
00:24:31,98,6.00,100.672,4.288,74.88,0
00:24:31,99,8.60,100.736,2.176,75.24,0
00:24:32,100,4.40,100.864,10.624,121.68,0
00:24:51,102,8.60,100.992,2.944,80.28,0
00:25:23,107,6.00,100.544,5.824,72.72,0
00:25:24,108,8.60,100.224,18.816,-89.64,0.36
00:26:16,111,11.40,100.032,7.04,85.32,0
00:26:24,112,4.40,100.608,9.92,135,0
00:27:07,115,4.40,100.352,6.656,92.52,0
00:28:15,119,8.60,100.352,2.432,71.64,0
00:28:17,120,5.40,100.544,22.272,-71.28,0.72
00:29:13,124,7.40,100.928,6.272,90,0
00:30:07,126,8.60,100.8,23.36,-74.88,-1.8
00:30:46,127,5.40,100.736,3.456,69.12,0
00:31:37,129,4.40,100.928,9.792,119.52,0
00:32:14,130,4.40,100.032,10.88,118.44,0
00:32:36,132,4.40,100.992,7.168,130.32,0
00:33:48,136,10.40,100.352,19.904,-82.8,1.08
00:34:16,140,5.00,100.48,12.032,113.04,0
00:34:18,139,4.40,100.8,18.496,-89.28,0.72
00:36:57,142,10.40,100.032,3.776,64.08,0
00:37:27,147,6.40,100.864,6.912,90.72,0
00:38:02,149,4.40,100.8,9.728,101.52,0
00:38:30,150,4.40,100.032,6.144,100.08,0
00:38:52,152,2.60,100.032,3.008,61.92,0
00:39:25,156,1.00,100.608,2.496,82.8,0
00:39:53,158,4.40,100.8,23.936,-73.8,-0.72
00:39:53,157,5.00,100.032,10.304,119.16,0
00:42:03,162,4.40,100.736,19.392,-79.2,-0.72
00:44:41,165,7.40,100.864,6.336,106.92,0
00:47:56,166,4.00,100.608,6.4,82.44,0
00:50:11,169,6.00,100.608,6.848,76.68,0
00:50:42,172,5.00,100.352,9.92,111.24,0
00:50:50,173,4.40,100.544,9.216,108,0
00:52:16,175,4.40,100.224,11.328,123.84,0
00:52:44,176,2.60,100.288,6.656,82.44,0
