time,id,len,x_point,y_point,x_speed,y_speed
00:00:48,1,2.60,100.608,7.04,90,0
00:02:10,10,4.40,100.672,8.704,124.92,0
00:03:13,16,4.40,100.48,5.376,111.6,0
00:04:09,17,12.00,100.288,2.752,63.36,0
00:04:22,18,4.40,100.288,19.136,-83.16,2.52
00:05:00,22,4.40,100.736,27.072,-76.32,3.24
00:07:29,28,6.00,100.928,2.56,66.24,0
00:07:59,30,8.40,100.288,4.032,93.96,0
00:08:16,31,8.60,100.864,23.744,-77.76,2.88
00:08:26,34,5.00,100.416,2.816,76.32,0
00:08:57,37,4.40,100.416,19.456,-74.16,0
00:09:41,39,4.40,100.736,23.488,-83.16,1.44
00:09:53,40,4.40,100.736,9.216,151.2,0
00:10:05,41,5.00,100.928,18.88,-70.2,-0.36
00:10:12,42,4.40,100.352,6.08,127.44,0
00:11:55,50,1.00,100.672,2.496,81.36,0
00:12:24,52,7.40,100.608,5.888,99,0
00:12:48,55,8.60,100.096,3.264,72.72,0
00:14:13,61,5.00,100.352,2.752,72.72,0
00:14:59,64,1.40,100.48,3.136,86.4,0
00:15:35,66,5.00,100.544,23.04,-90.36,1.44
00:16:17,67,4.40,100.992,10.688,129.6,0
00:17:52,68,4.40,100.736,22.592,-73.44,-1.08
00:20:45,69,6.00,100.416,6.144,93.96,0
00:20:53,71,9.00,100.992,23.36,-70.2,-0.36
00:22:13,72,3.00,100.544,5.376,84.24,0
00:22:21,73,5.40,100.928,8.96,109.44,0
00:22:54,75,7.00,100.16,17.28,-73.08,0.36
00:23:10,77,8.60,100.48,23.04,-70.56,0.36
00:23:53,82,8.00,100.608,23.872,-70.56,0
00:24:03,83,10.00,100.864,6.656,78.12,0
00:24:54,84,4.40,100.16,6.848,112.68,0
00:25:32,93,8.60,100.288,22.848,-64.44,-0.36
00:26:50,95,4.40,100.8,11.072,154.44,0
00:27:35,99,8.60,100.928,22.784,-68.04,0.36
00:27:48,102,8.60,100.48,19.968,-83.52,1.44
00:27:55,105,8.60,100.992,19.2,-79.92,2.16
00:27:55,103,8.60,100.544,18.688,-78.84,-3.24
00:28:57,107,4.40,100.288,10.88,124.2,0
00:29:58,109,5.00,100.992,2.112,79.56,0
00:31:16,113,8.60,100.8,18.88,-73.08,-0.36
00:31:42,115,8.60,100.992,20.224,-74.16,2.52
00:32:34,122,4.40,100.032,10.368,113.04,0
00:33:17,124,8.60,100.032,3.264,73.8,0
00:33:22,126,9.40,100.864,2.688,67.32,0
00:34:47,136,8.40,100.096,5.696,60.12,0
00:36:35,138,4.40,100.608,10.688,123.48,0
00:36:58,139,4.40,100.48,7.424,128.52,0
00:39:13,141,8.60,100.352,2.24,74.88,0
00:39:22,142,7.40,100.16,6.464,88.92,0
00:39:35,143,4.40,100.032,9.728,118.44,0
00:41:54,148,4.40,100.352,9.664,133.56,0
00:43:23,150,4.40,100.224,9.28,111.96,0
00:43:40,151,4.40,100.16,19.264,-82.08,2.52
00:44:16,154,7.40,100.736,3.968,73.08,0
00:45:43,157,5.40,100.544,5.952,99.36,0
00:46:44,163,4.40,100.864,6.784,110.16,0
00:47:01,167,4.40,100.672,9.728,77.76,0
00:47:01,165,6.00,100.224,2.816,80.28,0
00:47:50,169,8.60,100.672,19.584,-73.44,1.08
00:47:55,170,4.40,100.224,10.112,168.12,0
00:48:07,171,8.60,100.16,23.232,-79.92,-0.36
00:49:28,175,5.00,100.928,25.152,-83.52,0.72
00:50:19,179,4.40,100.48,10.048,56.88,0
00:50:20,177,4.60,100.224,2.816,57.6,0
00:53:06,182,3.20,100.608,20.864,-80.64,0.72
00:53:54,184,8.60,100.096,19.136,-94.32,1.8
00:54:21,186,8.60,100.672,22.272,-60.48,1.8
00:54:23,188,5.40,100.544,20.16,-83.88,2.16
00:55:02,191,11.00,100.416,2.688,85.68,0
00:55:44,192,8.60,100.48,18.88,-85.32,1.08
00:55:50,194,5.40,100.352,21.76,-68.76,-0.72
00:55:59,199,4.40,100.608,9.088,111.96,0
00:56:39,202,4.40,100.288,6.976,100.08,0
00:58:16,203,8.60,100.032,18.944,-84.96,1.8
00:58:17,204,8.60,100.224,18.368,-83.88,0
00:58:40,205,7.00,100.992,2.432,80.64,0
01:00:57,214,4.40,100.032,11.136,72,0
01:00:57,212,1.40,100.032,2.944,72.72,0
01:02:34,217,1.20,100.416,6.08,74.88,0
01:03:43,219,5.00,100.8,9.216,128.52,0
01:05:03,220,4.40,100.48,9.216,118.08,0
01:06:50,232,8.60,100.096,2.752,78.48,0
01:07:16,234,10.00,100.608,2.816,83.52,0
01:07:50,238,8.40,100.992,6.4,85.68,0
01:08:19,240,2.40,100.16,2.944,86.76,0
01:08:38,243,5.40,100.224,23.232,-62.28,0
01:08:40,242,5.00,100.48,6.272,68.04,0
01:09:36,253,1.00,100.864,2.432,81.72,0
