time,id,len,x_point,y_point,x_speed,y_speed
09:21:50,5,5.00,100.416,3.52,84.6,0
09:22:35,10,5.40,100.032,22.336,-75.96,-0.72
09:22:40,11,5.00,100.288,3.264,84.6,0
09:22:41,13,5.40,100.544,6.976,98.28,0
09:23:53,22,4.40,100.736,6.592,78.12,0
09:24:00,24,4.40,100.288,6.4,90.36,0
09:24:03,26,8.60,100.928,21.632,-69.12,2.52
09:24:08,28,4.40,100.736,11.328,113.76,0
09:24:24,31,6.00,100.352,2.048,57.24,0
09:24:33,36,4.40,100.224,9.6,112.32,0
09:24:35,40,4.40,100.096,10.368,115.2,0
09:24:40,41,10.00,100.736,6.464,81.72,0
09:24:58,43,6.00,100.16,3.264,78.48,0
09:24:59,44,8.40,100.48,6.784,103.68,0
09:25:30,51,4.40,100.992,5.12,76.32,0
09:25:41,52,5.00,100.864,9.984,129.6,0
09:25:58,55,7.40,100.096,6.144,103.68,0
09:26:27,58,8.60,100.8,20.352,-83.88,2.52
09:26:45,60,4.40,100.544,6.592,127.44,0
09:27:18,63,7.00,100.16,5.76,122.4,0
09:27:43,64,5.00,100.032,2.624,79.56,0
09:27:56,65,5.00,100.672,6.144,109.8,0
09:28:34,66,5.00,100.736,6.72,118.08,0
09:28:54,67,5.00,100.672,6.336,96.48,0
09:28:57,68,8.60,100.032,26.624,-72.36,0.36
09:28:59,69,4.40,100.928,6.144,96.12,0
09:29:50,73,5.00,100.032,6.912,124.56,0
09:30:21,75,5.00,100.032,6.08,106.92,0
09:30:35,77,6.00,100.16,3.2,73.44,0
09:30:50,80,2.40,100.672,2.688,77.4,0
09:31:16,86,5.00,100.416,22.592,-73.44,1.44
09:31:18,89,4.40,100.544,5.76,143.28,0
09:31:41,93,4.40,100.032,7.104,129.6,0
09:32:00,94,4.40,100.16,10.176,127.08,0
09:32:47,97,4.40,100.544,24.192,-79.2,2.16
09:33:07,98,6.00,100.032,3.392,86.76,0
09:33:11,99,10.00,100.096,2.816,78.12,0
09:33:35,105,5.00,100.672,9.536,153,0
09:33:55,108,6.00,100.224,7.232,140.76,0
09:34:01,109,5.00,100.544,6.4,138.24,0
09:34:07,110,8.60,100.096,24.384,-79.56,-1.8
09:34:17,111,4.40,100.928,6.528,107.64,0
09:34:31,112,8.60,100.096,22.08,-83.52,0.72
09:34:49,114,8.60,100.672,17.536,-70.56,1.8
09:34:53,115,12.40,100.672,5.952,96.48,0
09:35:31,118,8.40,100.608,6.848,101.16,0
09:36:04,121,9.40,100.544,3.264,63.72,0
09:36:29,123,8.60,100.416,2.944,62.64,0
09:36:44,127,8.60,100.48,22.912,-68.4,0
09:37:11,130,8.60,100.608,2.432,72,0
09:37:16,131,8.60,100.672,6.912,82.44,0
09:37:23,132,5.40,100.544,23.68,-68.04,0.72
09:37:46,134,5.40,100.288,3.264,92.52,0
09:38:10,136,4.40,100.352,7.104,92.88,0
09:38:16,137,5.00,100.8,6.656,135.72,0
09:39:47,143,4.40,100.992,11.2,79.2,0
09:39:47,142,6.00,100.224,2.944,79.92,0
09:40:15,146,4.40,100.224,6.784,117.36,0
09:40:18,147,5.00,100.352,6.528,122.4,0
09:41:17,156,5.00,100.352,10.24,99.36,0
09:41:27,159,7.40,100.16,6.528,69.48,0
09:41:50,167,5.00,100.032,7.808,126,0
09:42:03,170,5.40,100.352,6.464,96.84,0
09:42:40,176,10.40,100.48,2.816,57.6,0
