time,id,len,x_point,y_point,x_speed,y_speed
00:00:32,4,8.60,100.8,22.528,-82.44,2.52
00:01:42,8,11.40,100.224,6.336,81.72,0
00:02:31,11,8.60,100.224,1.92,69.12,0
00:02:38,12,6.00,100.416,21.504,-90.36,0
00:02:55,14,4.40,100.8,18.56,-97.92,1.08
00:02:57,15,5.00,100.032,6.72,93.6,0
00:03:12,17,4.40,100.608,6.592,88.2,0
00:03:15,18,1.40,100.48,6.528,94.32,0
00:03:17,19,5.00,100.672,6.016,97.56,0
00:05:44,35,8.00,100.416,2.688,56.16,0
00:05:45,37,5.00,100.416,22.848,-69.84,0.72
00:06:24,42,4.40,100.224,18.56,-88.92,-2.16
00:06:56,44,4.60,100.8,6.4,80.64,0
00:07:27,49,1.00,100.352,2.112,61.92,0
00:08:47,59,8.60,100.736,2.368,68.76,0
00:09:17,64,9.40,100.672,6.272,79.2,0
00:09:39,65,8.60,100.16,17.728,-86.04,1.8
00:10:02,75,8.00,100.608,2.752,71.64,0
00:10:23,80,4.40,100.224,23.68,-79.2,1.44
00:10:23,79,5.40,100.608,23.36,-78.84,-0.72
00:10:39,84,4.40,100.416,20.864,-75.24,0.72
00:12:31,90,4.40,100.16,24.064,-78.48,-0.72
00:12:41,93,4.40,100.672,9.92,95.4,0
00:13:17,95,4.40,100.352,11.2,73.08,0
00:13:17,94,2.60,100.032,2.752,74.16,0
00:13:35,97,4.40,100.864,10.112,131.04,0
00:14:37,101,4.40,100.16,6.336,101.16,0
00:15:50,102,5.00,100.928,7.168,93.24,0
00:16:39,105,3.20,100.928,10.24,72,0
00:16:39,104,8.60,100.48,2.944,74.52,0
00:17:46,109,8.60,100.864,21.696,-71.28,0
00:17:46,108,8.60,100.608,23.168,-72.36,2.88
00:18:05,118,8.60,100.352,22.016,-77.04,0.72
00:19:08,128,6.00,100.608,7.424,84.24,0
00:19:11,129,7.40,100.864,7.744,74.16,0
00:19:13,130,7.00,100.48,5.184,83.52,0
00:19:22,131,8.00,100.608,6.272,101.88,0
00:20:23,134,8.00,100.48,8.96,98.28,0
00:20:40,135,5.00,100.736,10.688,111.6,0
00:21:03,138,5.00,100.864,6.08,122.4,0
00:21:22,139,4.40,100.992,8.96,121.68,0
00:21:32,140,5.40,100.864,4.8,93.24,0
00:22:06,141,5.00,100.992,8.768,109.44,0
00:22:48,142,2.40,100.16,2.944,87.12,0
00:23:59,144,4.00,100.992,3.52,81.72,0
00:25:40,150,5.00,100.48,9.216,100.8,0
00:27:11,154,8.60,100.48,21.888,-75.96,0.72
00:27:14,155,8.60,100.992,18.88,-80.28,0.72
00:29:46,159,5.00,100.288,9.536,119.88,0
00:30:24,161,11.40,100.352,2.304,72.72,0
00:32:51,164,4.40,100.736,6.784,123.12,0
00:33:13,166,6.00,100.416,2.56,91.8,0
00:34:50,172,7.00,100.416,3.072,115.56,0
00:35:08,173,8.60,100.544,5.76,70.56,0
00:35:26,174,12.40,100.864,3.136,86.04,0
00:36:59,179,8.60,100.096,19.776,-95.4,2.88
00:37:15,180,8.60,100.736,24.384,-65.52,1.8
00:37:24,182,2.40,100.544,2.496,47.88,0
00:38:32,187,5.40,100.736,7.104,95.76,0
00:40:20,191,4.40,100.224,11.072,134.64,0
00:40:52,193,4.40,100.032,5.696,75.96,0
00:40:52,194,10.40,100.608,8.064,75.96,0
00:40:53,195,5.00,100.544,10.752,111.6,0
00:40:54,196,5.00,100.992,8.128,114.48,0
00:42:07,204,4.40,100.8,11.328,145.8,0
00:42:12,206,4.60,100.48,2.56,72,0
00:42:29,215,4.40,100.16,22.656,-72.72,0.72
00:42:51,218,8.00,100.736,6.272,79.2,0
00:42:57,219,6.00,100.416,3.072,80.64,0
00:43:12,224,12.40,100.48,6.528,95.04,0
00:43:12,225,8.60,100.608,1.152,75.24,-1.8
00:43:22,226,4.40,100.8,8.896,133.2,0
00:43:34,229,6.00,100.096,6.848,92.88,0
00:44:11,236,8.40,100.928,5.632,90.72,0
00:44:51,240,4.40,100.672,6.72,57.6,0
00:44:53,239,12.40,100.416,3.136,72,0
00:44:55,243,10.40,100.096,6.72,85.32,0
00:45:35,245,8.60,100.288,18.88,-84.6,1.8
00:45:59,247,4.60,100.032,5.952,75.24,0
00:45:59,248,8.60,100.608,2.496,76.68,0
00:46:09,249,8.40,100.608,6.336,106.92,0
00:46:17,251,8.60,100.416,24.128,-97.56,0
00:46:38,255,5.40,100.864,19.264,-72.72,-1.44
00:46:43,257,5.00,100.992,5.12,72,0
00:47:03,260,4.40,100.288,7.744,144,0
00:47:24,263,4.40,100.16,11.072,73.44,0
00:47:24,261,6.00,100.032,2.304,74.52,0
00:47:40,264,4.40,100.48,6.784,88.56,0
00:50:55,275,2.60,100.032,3.008,68.76,0
00:50:56,277,4.40,100.288,23.04,-76.32,0.72
00:51:06,279,6.00,100.416,2.752,68.4,0
00:51:35,284,5.00,100.16,6.656,85.32,0
00:51:58,287,2.40,100.032,2.752,60.48,0
00:52:07,290,6.40,100.608,18.304,-74.52,0
00:53:17,305,4.40,100.608,23.488,-67.32,-1.8
00:54:35,307,4.60,100.8,2.304,69.48,0
00:55:11,312,8.60,100.992,23.68,-90,-0.72
00:55:23,317,8.60,100.096,5.248,82.44,0
00:55:23,316,8.40,100.928,7.68,82.08,0
00:56:16,320,4.40,100.928,6.272,75.6,0
00:56:37,324,4.40,100.608,13.056,106.92,0
00:56:38,323,8.60,100.928,6.016,90,0
00:58:15,329,4.60,100.352,6.272,71.64,0
01:00:31,332,5.40,100.8,8.96,112.32,0
01:01:03,334,8.60,100.672,2.24,70.56,0
01:01:38,343,5.00,100.672,6.4,97.2,0
01:01:48,345,8.60,100.352,22.656,-74.88,0
01:01:51,348,8.40,100.096,3.072,74.16,0
01:02:05,352,5.40,100.608,10.24,119.52,0
01:04:06,354,6.00,100.288,2.688,72.72,0
01:05:58,361,8.60,100.096,19.2,-90,3.24
01:06:23,362,4.40,100.864,10.496,118.8,0
01:06:34,364,8.60,100.16,2.496,75.24,0
01:06:43,366,4.40,100.16,10.368,61.56,0
01:06:43,365,7.40,100.096,2.944,62.64,0
01:07:11,371,4.40,100.8,10.048,81,0
01:07:11,370,6.00,100.16,2.304,82.08,0
01:07:37,378,11.40,100.096,2.56,69.84,0
01:07:42,382,5.40,100.032,6.592,116.64,0
01:08:45,389,8.60,100.096,19.264,-86.76,1.44
01:09:01,390,3.00,100.736,2.368,69.84,0
01:09:04,391,5.00,100.352,6.016,99.72,0
01:10:23,398,4.40,100.096,5.824,85.68,0
01:11:24,401,8.40,100.096,6.336,65.88,0
01:11:56,405,4.40,100.288,18.56,-82.08,1.44
01:12:10,407,8.60,100.928,18.752,-79.2,1.08
01:12:52,410,11.00,100.096,3.008,73.44,0
01:13:10,412,4.40,100.8,6.464,107.64,0
01:13:47,414,8.60,100.672,22.976,-76.32,2.16
01:13:56,417,6.40,100.416,6.592,92.16,0
01:13:56,418,2.40,100.416,4.224,91.8,0
01:14:04,420,4.40,100.928,8.512,80.64,0
01:14:23,426,5.00,100.928,5.888,75.24,0
01:14:48,428,2.40,100.544,3.136,79.56,0
01:15:55,432,8.40,100.672,19.648,-71.64,-1.44
01:16:48,434,1.40,100.224,2.24,74.16,0
01:17:10,435,2.40,100.736,3.264,72.36,0
01:18:43,439,4.40,100.992,18.688,-77.76,0.36
01:19:23,443,8.60,100.288,23.168,-78.48,1.8
01:21:51,449,4.40,100.8,10.24,130.32,0
01:25:05,459,4.40,100.928,18.816,-89.28,0.72
01:25:29,460,1.40,100.8,7.04,67.68,0
01:26:01,463,6.00,100.224,6.144,79.2,0
01:26:12,465,8.40,100.224,5.184,70.92,0
01:26:23,466,8.60,100.864,21.12,-80.28,-0.36
01:26:27,467,8.60,100.352,25.216,-81.72,1.08
01:26:43,475,8.60,100.864,22.464,-81.72,0
01:26:43,474,4.40,100.288,23.36,-82.08,0.36
01:27:42,480,8.60,100.16,2.56,73.8,0
01:28:08,484,4.40,100.992,9.6,109.08,0
01:30:50,496,10.00,100.48,3.136,75.96,0
01:31:52,499,4.40,100.928,7.04,110.88,0
01:32:46,500,2.60,100.928,5.248,73.44,0
01:33:12,504,8.60,100.032,2.24,82.44,0
01:34:42,511,8.60,100.096,1.408,68.76,-0.36
01:35:49,515,8.60,100.928,2.688,67.32,0
01:37:08,517,10.40,100.288,2.56,57.96,0
01:37:12,521,4.40,100.8,10.432,74.52,0
01:37:12,520,5.00,100.8,2.752,75.6,0
01:37:22,523,8.60,100.16,23.488,-69.84,0.72
01:37:41,531,5.40,100.928,6.208,111.96,0
01:37:58,533,5.00,100.544,6.336,121.68,0
01:38:29,534,4.40,100.16,9.984,115.2,0
01:39:12,536,5.40,100.672,19.008,-101.52,-0.36
01:39:29,538,4.60,100.032,6.656,87.84,0
01:42:49,551,8.00,100.416,6.464,80.64,0
01:43:57,553,6.00,100.096,6.592,96.84,0
01:45:23,556,4.60,100.352,6.144,72.36,0
01:46:10,562,5.00,100.544,18.88,-76.32,2.16
01:46:57,564,4.40,100.224,11.584,70.92,0
01:46:57,563,1.40,100.864,3.264,72,0
