time,id,len,x_point,y_point,x_speed,y_speed
00:02:53,12,6.00,100.672,20.096,-77.04,1.44
00:03:24,14,4.40,100.928,22.592,-77.04,-1.08
00:03:30,15,6.00,100.8,2.304,89.64,0
00:04:17,23,4.40,100.288,23.744,-90.36,-1.44
00:04:46,25,3.00,100.544,2.624,70.92,0
00:04:51,26,4.40,100.48,10.112,138.24,0
00:04:56,28,4.40,100.224,10.304,78.84,0
00:06:04,31,4.40,100.992,18.048,-74.16,1.8
00:06:17,34,2.40,100.224,3.52,66.96,0
00:06:35,38,4.40,100.288,22.464,-63.36,-1.44
00:06:35,37,7.00,100.864,22.4,-63.36,-1.08
00:08:05,39,5.00,100.096,24.512,-68.76,1.08
00:09:39,40,4.40,100.864,8.832,109.44,0
00:10:51,41,4.40,100.672,22.016,-65.88,0
00:12:31,51,8.40,100.736,5.76,97.2,0
00:12:33,52,5.00,100.672,8.896,116.64,0
00:12:50,54,8.60,100.992,24.96,-40.32,0
00:12:53,55,4.40,100.352,22.976,-40.68,0
00:13:37,58,4.60,100.096,6.72,79.92,0
00:14:12,63,5.40,100.352,6.464,98.28,0
00:14:18,64,11.40,100.672,22.528,-70.92,1.08
00:14:24,65,6.00,100.224,22.336,-74.52,0.36
00:14:45,67,5.40,100.928,9.856,104.4,0
00:14:57,68,4.40,100.608,10.88,115.92,0
00:15:04,69,4.40,100.736,7.616,123.48,0
00:15:12,70,4.40,100.544,6.464,92.16,0
00:16:29,72,4.40,100.544,9.408,118.8,0
00:16:50,74,5.00,100.48,6.4,99.72,0
00:17:01,77,8.60,100.16,22.144,-80.28,0.36
00:17:26,79,1.40,100.864,6.336,86.76,0
00:17:58,83,6.00,100.48,6.4,91.08,0
00:17:58,84,4.40,100.032,10.624,110.16,0
00:18:45,90,1.40,100.096,5.952,90.36,0
00:18:50,92,4.40,100.672,9.408,123.48,0
00:19:07,95,6.00,100.48,2.496,86.76,0
00:20:06,106,8.60,100.032,20.224,-77.4,0.72
00:20:08,105,4.00,100.864,2.56,68.76,0
00:21:22,113,9.40,100.544,5.952,70.92,0
00:21:40,114,4.00,100.288,5.568,72.72,0
00:21:48,116,6.40,100.736,6.912,118.44,0
00:21:51,118,4.40,100.288,19.84,-68.76,-0.36
00:22:53,122,5.00,100.608,6.592,112.32,0
00:24:49,126,4.40,100.352,11.136,64.8,0
00:24:49,125,8.60,100.352,2.24,66.24,0
00:27:04,127,4.60,100.8,2.24,69.84,0
00:27:27,129,4.40,100.16,6.912,120.6,0
00:27:34,132,4.40,100.992,6.464,127.08,0
00:27:44,134,8.60,100.544,22.784,-70.56,0.72
00:28:19,137,4.40,100.352,18.432,-91.44,2.16
00:28:32,138,7.00,100.736,5.888,70.56,0
00:28:37,139,6.00,100.224,2.752,78.48,0
00:29:18,141,5.00,100.608,6.528,93.6,0
00:29:58,143,4.40,100.992,8.896,78.12,0
00:29:58,142,2.60,100.736,3.904,78.84,0
00:30:10,145,8.60,100.608,1.92,77.4,-0.36
00:33:07,152,7.00,100.544,6.592,79.2,0
00:33:44,154,5.40,100.992,22.08,-69.48,1.08
00:34:09,155,8.40,100.608,6.144,81,0
00:34:40,162,1.20,100.928,3.008,77.4,0
00:34:46,163,8.60,100.352,22.4,-64.8,-0.72
00:34:47,164,4.40,100.992,5.632,72.72,0
00:34:48,165,4.40,100.864,9.408,112.32,0
00:37:32,167,8.60,100.096,19.136,-87.12,2.16
00:37:49,168,8.60,100.48,23.488,-69.12,2.16
00:38:24,171,8.60,100.992,22.784,-70.92,2.52
00:41:35,175,6.00,100.16,22.272,-74.88,0.36
00:42:43,178,4.40,100.288,10.56,110.16,0
00:46:00,181,4.40,100.096,11.328,66.6,0
00:46:00,180,8.60,100.608,2.624,67.32,0
00:46:49,185,4.40,100.16,6.72,78.48,0
00:47:38,186,4.40,100.864,11.904,95.4,0
00:47:59,187,4.00,100.672,2.432,62.64,0
00:48:27,189,6.00,100.864,2.496,78.48,0
00:49:21,192,1.00,100.864,2.944,78.84,0
00:50:48,196,8.00,100.608,6.528,86.76,0
00:51:16,200,12.40,100.544,6.272,84.24,0
00:52:16,203,8.60,100.224,2.624,77.4,0
00:52:35,206,5.40,100.224,22.272,-71.28,-1.44
00:54:13,207,4.40,100.288,23.936,-69.48,2.52
00:55:03,214,7.40,100.416,3.2,101.52,0
00:55:18,216,4.40,100.8,10.88,63,0
00:55:19,215,11.40,100.48,2.56,64.08,0
00:56:07,223,7.40,100.8,5.76,110.88,0
01:03:43,244,1.20,100.672,2.88,89.64,0
01:06:52,245,5.00,100.736,9.664,80.28,0
01:08:10,246,5.40,100.608,19.712,-88.2,-1.8
01:10:45,248,8.60,100.928,20.416,-68.76,0.72
01:12:44,252,8.60,100.224,22.336,-69.12,-0.36
01:12:57,253,10.40,100.352,3.2,60.48,0
01:13:49,255,8.60,100.224,20.096,-95.76,0.72
01:15:45,256,5.00,100.672,22.08,-90,0.36
01:19:53,258,8.40,100.352,6.656,90.36,0
01:22:10,262,7.00,100.544,6.08,87.12,0
01:22:33,269,8.60,100.992,21.312,-66.6,0
01:22:36,270,8.00,100.352,5.76,82.08,0
01:26:03,281,8.60,100.48,23.424,-73.44,3.96
01:26:03,282,4.40,100.928,19.776,-84.24,0.72
01:26:15,284,4.40,100.544,19.776,-66.6,0.36
01:30:12,287,8.60,100.672,20.736,-70.56,2.16
01:37:15,291,8.40,100.672,6.72,112.68,0
01:37:19,292,8.60,100.736,22.4,-79.92,0.36
01:37:38,295,4.60,100.288,3.136,72,0
01:38:01,301,4.40,100.864,8.064,113.4,0
01:38:03,300,8.60,100.864,23.168,-72.72,0.36
01:38:18,303,8.60,100.992,5.44,93.24,0
01:40:42,313,8.60,100.416,18.56,-72,1.08
01:41:09,314,10.40,100.544,6.528,92.52,0
01:41:39,316,8.40,100.288,6.272,91.44,0
01:41:49,317,5.40,100.416,6.848,63.72,0
01:42:40,324,4.40,100.224,2.816,86.04,0
01:44:44,328,8.40,100.736,5.696,73.8,0
01:44:50,329,8.40,100.096,5.76,67.32,0
01:45:57,335,8.60,100.48,24.128,-73.08,1.44
01:46:13,339,4.40,100.736,21.952,-87.12,0.36
01:49:46,349,4.40,100.608,23.424,-73.8,0
01:50:47,353,5.40,100.224,5.376,103.68,0
01:51:08,354,6.00,100.672,2.816,72.72,0
01:51:26,355,4.40,100.672,22.656,-64.44,-0.72
01:54:19,358,5.40,100.736,22.4,-78.12,0
01:54:29,362,8.60,100.224,17.856,-82.44,2.16
01:56:15,365,8.40,100.992,6.912,108,0
01:56:31,366,8.60,100.416,23.424,-70.2,2.52
01:57:12,368,4.60,100.416,2.688,79.92,0
01:57:19,369,4.40,100.032,19.52,-79.92,2.16
01:59:41,370,4.40,100.992,17.472,-78.84,1.8
02:00:13,371,4.40,100.416,6.4,117,0
02:02:15,373,4.40,100.352,6.528,122.76,0
02:04:06,375,3.00,100.736,2.24,65.88,0
02:04:30,377,8.60,100.288,23.552,-73.08,1.44
02:04:48,382,5.00,100.224,8.192,102.24,0
02:04:53,383,6.00,100.992,6.208,87.48,0
02:05:02,386,3.20,100.608,24.32,-72.72,0
02:05:20,389,9.40,100.224,6.08,79.56,0
02:06:09,397,8.40,100.16,8.832,100.08,0
02:06:13,399,6.40,100.8,6.08,84.96,0
02:06:19,401,8.00,100.288,5.888,87.12,0
02:07:01,409,5.00,100.224,5.952,92.52,0
02:07:26,411,6.40,100.8,7.04,98.64,0
02:08:02,415,8.40,100.224,5.44,81,0
02:08:07,414,8.60,100.48,23.936,-68.04,1.8
02:08:33,418,9.00,100.416,6.4,95.04,0
02:08:57,421,5.40,100.224,6.784,81.36,0
02:09:28,424,4.40,100.288,9.024,85.32,0
02:09:28,423,10.40,100.288,2.88,86.4,0
02:10:10,428,5.00,100.16,10.688,96.84,0
02:10:13,431,11.00,100.544,6.144,76.32,0
02:12:21,436,8.00,100.544,6.592,100.44,0
02:12:31,440,4.40,100.032,11.328,73.8,0
02:12:31,442,8.60,100.544,2.176,74.52,0
02:12:37,443,4.40,100.288,3.072,70.2,0
02:12:44,444,6.00,100.096,3.072,78.48,0
02:12:54,448,8.60,100.8,5.76,65.52,0
02:13:00,452,8.60,100.032,2.048,72.36,0
02:13:37,464,10.40,100.544,2.624,64.08,0
02:15:03,470,8.60,100.544,19.968,-77.4,2.16
02:15:28,471,1.00,100.032,2.88,72.72,0
02:15:36,474,5.40,100.736,2.496,70.2,0
02:15:59,483,4.40,100.032,2.56,74.52,0
02:16:24,486,6.20,100.928,2.56,68.76,0
02:16:56,488,8.60,100.608,2.816,70.92,0
02:18:53,492,8.60,100.288,18.688,-82.44,2.52
02:19:22,495,4.40,100.928,10.368,81,0
02:19:22,494,9.40,100.992,2.496,82.44,0
02:19:31,496,5.40,100.032,6.848,110.88,0
02:20:57,503,8.60,100.608,2.944,78.84,0
02:21:05,504,11.00,100.16,3.2,65.88,0
02:21:58,514,8.60,100.032,3.136,79.56,0
02:22:32,515,4.40,100.736,9.984,108,0
02:23:30,518,5.00,100.224,6.144,89.28,0
02:24:10,520,8.00,100.992,3.392,71.64,0
02:25:47,522,8.40,100.736,5.888,86.04,0
02:27:40,523,8.60,100.032,23.872,-76.32,1.8
02:28:33,524,8.40,100.096,24.896,-74.52,1.8
02:28:55,525,5.00,100.608,8.96,106.56,0
02:31:15,527,8.60,100.8,3.968,79.92,0
02:33:07,529,5.40,100.16,3.072,70.56,0
02:33:48,530,5.00,100.544,6.208,111.24,0
02:34:16,531,8.60,100.672,22.528,-88.56,0.36
02:34:50,535,12.40,100.288,2.688,72.72,0
02:35:59,542,6.00,100.48,2.432,75.6,0
02:36:24,549,4.40,100.096,25.792,-71.28,-0.36
02:36:40,554,4.40,100.8,5.952,146.52,0
02:37:03,557,5.00,100.16,6.72,114.84,0
02:37:05,556,8.60,100.16,19.264,-88.2,2.88
02:38:11,559,5.00,100.352,22.72,-73.08,0.72
02:38:48,560,4.40,100.48,6.336,84.96,0
02:41:40,562,8.60,100.48,19.008,-84.24,2.88
02:45:27,563,4.60,100.096,3.072,82.8,0
02:47:05,568,4.40,100.544,22.72,-75.24,-0.72
02:47:31,569,7.40,100.352,6.208,110.88,0
02:47:49,571,8.00,100.928,5.952,97.56,0
02:48:17,573,5.00,100.416,19.648,-91.8,0
02:52:23,577,8.60,100.416,22.912,-74.88,2.88
02:55:22,586,8.60,100.544,22.528,-70.56,0.72
02:59:46,593,5.40,100.224,20.224,-72,0
03:03:46,596,4.40,100.224,20.352,-88.92,0
03:09:12,604,4.40,100.544,6.4,96.12,0
03:17:38,607,8.40,100.736,2.752,53.64,0
03:20:35,615,8.60,100.096,19.584,-85.32,0
03:21:51,617,8.60,100.928,18.944,-78.48,2.16
03:22:37,618,5.00,100.864,21.568,-77.04,2.88
03:23:02,619,4.60,100.736,2.688,77.76,0
03:27:18,624,4.40,100.352,19.392,-73.8,2.52
03:28:41,630,8.60,100.352,20.544,-79.56,0.36
03:31:00,632,10.00,100.288,6.08,89.64,0
03:39:59,644,8.60,100.544,23.616,-63.72,0.36
03:43:33,647,8.00,100.8,2.944,98.64,0
03:43:52,649,8.60,100.224,21.632,-77.76,1.44
03:46:10,653,5.40,100.288,7.232,119.88,0
03:46:32,657,8.60,100.032,18.624,-78.84,2.52
03:46:55,659,4.40,100.672,24.96,-70.92,0
03:46:56,660,4.40,100.608,21.632,-70.92,1.8
03:47:05,662,8.60,100.608,19.264,-79.2,-0.36
03:47:30,663,4.00,100.608,2.496,75.24,0
03:51:46,664,8.60,100.864,19.456,-75.6,0
03:54:56,665,4.40,100.416,19.2,-101.52,-0.36
03:56:08,666,4.40,100.864,19.456,-108,2.52
04:00:02,667,8.60,100.608,19.776,-92.16,0.36
04:01:24,668,8.60,100.16,18.688,-75.24,2.16
04:01:56,669,8.60,100.992,18.112,-82.8,-0.72
04:03:43,671,5.40,100.288,6.528,122.4,0
04:06:12,672,8.60,100.544,18.176,-84.6,-0.36
04:08:38,677,6.40,100.288,6.528,99,0
04:09:14,678,4.40,100.608,6.528,93.6,0
04:10:15,680,8.60,100.8,18.24,-73.08,1.8
04:13:04,683,8.60,100.224,19.008,-83.16,0.36
04:14:52,690,8.60,100.032,24.64,-73.44,-0.36
04:17:33,693,4.40,100.736,18.496,-88.2,0.36
04:18:07,697,4.40,100.864,20.096,-77.4,1.08
04:20:29,703,8.60,100.672,22.272,-87.48,0.36
04:23:41,705,4.40,100.352,22.08,-70.92,0.72
04:25:14,709,8.40,100.608,6.144,78.48,0
04:28:05,714,3.00,100.288,2.88,84.96,0
04:28:24,717,8.60,100.224,24.448,-75.6,0
04:29:39,719,5.00,100.352,6.208,118.08,0
04:32:06,727,4.40,100.16,6.016,120.6,0
04:34:34,729,8.60,100.672,22.528,-85.68,1.44
04:37:16,734,7.40,100.096,23.04,-79.56,2.16
04:39:53,742,8.60,100.928,23.168,-77.76,2.16
04:40:41,743,2.60,100.352,5.952,84.96,0
04:41:01,748,5.40,100.928,4.352,103.32,0
04:41:01,750,5.00,100.864,10.176,116.28,0
04:41:47,752,6.00,100.352,5.824,110.52,0
04:44:18,753,5.00,100.864,6.592,134.64,0
04:45:24,755,4.40,100.864,8.384,81.72,0
04:45:24,754,4.20,100.48,3.584,82.8,0
04:45:30,756,8.40,100.416,9.536,108.36,0
04:46:57,760,5.40,100.608,22.848,-78.84,-1.08
04:47:45,761,6.00,100.992,5.696,96.48,0
04:48:47,762,1.20,100.992,6.656,89.28,0
04:48:53,764,8.60,100.096,19.072,-74.16,1.8
04:50:09,774,8.40,100.416,3.136,100.8,0
04:50:22,778,5.40,100.416,9.536,143.64,0
