time,id,len,x_point,y_point,x_speed,y_speed
00:00:40,3,4.40,100.672,3.648,53.64,0
00:00:48,4,4.40,100.736,10.112,82.08,0
00:01:52,6,8.60,100.736,19.328,-58.32,-1.08
00:02:57,8,4.40,100.032,9.472,103.68,0
00:03:16,9,4.60,100.224,7.232,77.04,0
00:03:28,11,5.00,100.16,5.824,76.32,0
00:05:21,16,12.00,100.096,6.016,83.52,0
00:06:19,20,4.40,100.352,23.232,-62.64,-0.36
00:08:01,23,4.40,100.352,6.784,101.16,0
00:08:36,24,8.40,100.032,3.264,68.76,0
00:10:35,30,4.40,100.8,20.096,-79.92,0.36
00:11:45,36,6.00,100.096,2.816,62.64,0
00:13:47,41,4.40,100.608,22.784,-65.16,-0.36
00:16:16,50,4.40,100.48,7.232,96.84,0
00:17:21,53,6.00,100.032,6.848,79.56,0
00:17:39,56,11.40,100.416,6.528,71.64,0
00:18:35,70,6.40,100.864,6.272,109.44,0
00:20:13,75,4.40,100.096,19.52,-71.28,0.72
00:20:16,77,4.40,100.672,7.232,100.8,0
00:20:38,78,4.40,100.416,19.776,-74.88,1.8
00:22:34,79,4.40,100.352,9.984,116.64,0
00:24:15,80,5.00,100.352,7.168,102.6,0
00:24:22,81,1.20,100.096,3.968,82.44,0
00:25:25,85,4.40,100.096,9.856,100.44,0
00:25:57,86,5.40,100.224,6.656,95.76,0
00:26:13,87,4.40,100.544,5.696,74.16,0
00:27:31,89,4.40,100.864,7.424,102.24,0
00:28:41,93,4.40,100.032,28.032,-80.28,-1.44
00:30:07,95,4.40,100.096,6.336,87.84,0
00:30:31,97,4.40,100.352,23.04,-57.6,0.72
00:30:33,96,5.40,100.992,7.616,75.96,0
00:31:16,98,7.40,100.224,6.208,115.56,0
00:31:44,100,5.00,100.8,23.872,-43.2,-1.08
00:31:50,102,4.40,100.608,20.416,-70.56,1.08
00:32:02,104,7.00,100.544,4.352,73.08,0
00:32:27,109,4.40,100.864,19.328,-86.04,0.36
00:33:16,110,5.40,100.928,21.312,-44.64,-0.72
00:33:46,111,4.40,100.352,10.496,135.36,0
00:33:54,113,5.00,100.416,6.4,93.24,0
00:34:59,115,4.40,100.992,22.784,-78.48,0
00:35:20,123,8.60,100.864,5.888,89.28,0
00:35:21,118,4.40,100.352,2.432,56.16,0
00:35:22,124,4.40,100.608,8.128,85.32,0
00:37:30,132,5.40,100.864,19.904,-72.72,1.44
00:38:36,136,8.40,100.608,6.144,92.52,0
00:39:53,141,8.60,100.224,22.656,-63,-0.36
00:41:46,143,2.60,100.608,2.56,82.44,0
