time,id,len,x_point,y_point,x_speed,y_speed
00:02:03,2,5.00,100.096,25.152,-77.04,-0.72
00:02:39,3,5.00,100.608,6.784,105.84,0
00:02:46,4,4.40,100.16,10.176,106.56,0
00:03:09,5,5.00,100.288,11.2,87.12,0
00:03:11,6,8.40,100.352,2.944,79.2,0
00:03:42,9,4.40,100.16,2.944,74.52,0
00:04:04,10,8.40,100.544,6.976,80.64,0
00:07:01,16,4.40,100.48,10.368,98.28,0
00:07:06,18,4.40,100.416,10.624,74.16,0
00:07:06,17,4.00,100.096,3.072,74.88,0
00:07:51,20,7.40,100.224,11.392,118.44,0
00:08:15,23,8.60,100.928,2.624,74.88,0
00:08:21,25,4.40,100.8,6.656,80.64,0
00:09:01,35,8.40,100.352,6.272,69.48,0
00:09:31,38,5.00,100.608,6.08,84.6,0
00:10:26,41,4.40,100.672,6.336,69.12,0
00:10:54,42,11.00,100.992,6.592,87.48,0
00:11:12,44,4.40,100.224,20.544,-78.48,-1.8
00:11:33,45,7.00,100.736,27.584,-62.64,-0.36
00:11:48,47,4.60,100.608,6.336,76.32,0
00:11:53,51,4.40,100.096,9.216,59.04,0
00:11:53,50,4.40,100.032,2.496,59.04,0
00:15:58,68,4.40,100.608,19.776,-79.92,2.52
00:16:33,72,8.40,100.16,2.88,61.92,0
00:16:35,75,4.40,100.8,8.448,98.64,0
00:16:36,74,4.40,100.416,3.712,73.08,0
00:16:54,77,2.40,100.48,3.648,57.24,0
00:17:13,81,5.00,100.096,3.072,67.32,0
00:19:01,86,3.00,100.736,5.76,74.88,0
00:19:56,90,8.40,100.544,3.264,55.8,0
00:19:58,91,8.60,100.288,20.032,-80.28,2.52
00:20:03,93,5.40,100.672,6.528,77.76,0
00:20:42,98,5.40,100.16,5.056,104.04,0
00:21:56,104,2.60,100.288,2.816,72.72,0
00:22:16,106,5.40,100.416,19.136,-68.4,0.72
00:22:16,105,4.40,100.352,19.776,-67.32,-3.24
00:22:36,111,3.20,100.736,4.736,84.6,0
00:24:03,121,8.60,100.864,3.456,76.32,0
00:24:58,124,4.40,100.16,6.4,78.84,0
00:25:29,131,8.40,100.096,7.36,83.88,0
00:27:08,138,6.00,100.608,19.712,-67.68,0.36
00:28:22,139,5.40,100.864,21.76,-57.6,-1.08
00:29:52,140,5.00,100.16,6.592,93.6,0
00:30:45,142,4.40,100.416,6.464,117.36,0
00:31:07,143,8.60,100.608,21.376,-66.24,2.88
00:31:37,144,12.40,100.48,3.264,66.6,0
00:32:14,148,3.20,100.48,22.592,-77.76,-0.72
00:32:23,150,5.00,100.864,5.504,101.88,0
00:34:04,152,1.20,100.864,2.944,68.76,0
00:36:02,153,8.60,100.288,23.296,-71.64,1.44
00:38:12,154,4.40,100.48,22.4,-70.2,0
00:39:49,157,4.40,100.8,19.904,-62.28,-0.36
00:40:15,158,5.00,100.608,19.008,-80.64,0.36
00:43:14,159,4.40,100.608,23.488,-72.72,0.72
00:44:39,161,6.40,100.544,6.848,102.24,0
00:47:06,162,5.00,100.416,6.464,93.24,0
00:48:33,165,4.40,100.032,11.392,68.76,0
00:48:33,164,1.20,100.096,7.296,68.76,0
00:49:20,170,11.00,100.032,3.392,74.52,0
00:49:45,171,4.40,100.48,19.776,-73.44,1.8
00:50:24,176,6.40,100.224,6.336,83.16,0
00:51:23,180,8.60,100.864,22.08,-85.68,1.44
00:51:48,184,8.40,100.16,6.976,83.88,0
00:51:49,183,11.40,100.288,2.816,64.8,0
00:52:16,185,4.40,100.864,12.416,108.36,0
00:53:04,186,6.40,100.8,23.552,-73.44,0.36
00:53:06,188,3.20,100.992,20.288,-78.84,0
00:54:03,190,8.40,100.096,7.232,86.04,0
00:54:24,192,4.40,100.48,10.688,95.04,0
00:54:30,195,8.60,100.544,6.592,84.96,0
00:54:51,197,4.40,100.352,10.944,88.56,0
00:55:12,200,8.60,100.288,2.432,73.08,0
00:55:35,205,4.40,100.416,6.528,98.64,0
00:55:56,207,4.40,100.352,8.896,93.6,0
00:56:03,208,5.00,100.992,20.032,-65.16,2.52
00:57:39,209,4.40,100.416,21.504,-77.04,0.36
00:58:05,211,8.60,100.672,5.888,79.2,0
00:59:15,212,5.40,100.608,12.096,106.2,0
01:00:43,214,4.40,100.032,18.944,-75.24,-0.72
01:01:31,217,4.40,100.352,22.784,-58.32,2.52
01:01:37,219,1.00,100.416,6.784,74.52,0
