time,id,len,x_point,y_point,x_speed,y_speed
00:01:17,7,6.00,100.992,5.888,85.32,0
00:02:40,9,2.40,100.096,6.4,82.44,0
00:03:13,16,4.40,100.032,10.368,118.44,0
00:03:27,18,4.40,100.8,7.808,106.92,0
00:03:34,21,8.60,100.16,22.272,-66.24,1.8
00:03:38,23,4.60,100.736,3.136,76.32,0
00:03:42,24,5.00,100.096,6.72,110.52,0
00:04:15,27,8.60,100.672,22.4,-73.44,0
00:04:37,29,4.40,100.032,9.664,89.64,0
00:05:40,30,8.00,100.608,6.016,97.2,0
00:06:18,34,8.60,100.288,3.008,83.16,0
00:07:33,38,5.00,100.608,19.328,-75.6,1.8
00:07:41,40,4.40,100.224,12.352,55.8,0
00:07:41,39,12.40,100.672,2.112,57.24,0
00:07:45,41,4.40,100.288,6.528,100.08,0
00:08:24,47,5.00,100.8,19.328,-75.96,1.08
00:09:19,49,8.60,100.224,2.752,77.4,0
00:09:23,51,8.60,100.736,18.816,-75.96,-1.08
00:09:57,58,4.40,100.992,6.144,123.12,0
00:09:59,57,8.60,100.096,19.52,-76.68,1.44
00:10:33,60,5.00,100.672,5.824,86.04,0
00:11:06,64,5.40,100.8,3.008,71.28,0
00:11:11,66,8.60,100.096,20.224,-85.32,-0.72
00:11:23,71,5.00,100.48,9.728,93.96,0
00:11:29,72,5.00,100.48,6.656,97.92,0
00:12:02,74,8.60,100.992,18.688,-63,1.8
00:12:21,82,4.40,100.608,21.376,-77.4,1.44
00:12:35,85,8.60,100.288,22.016,-66.6,1.44
00:13:35,90,5.00,100.736,6.464,91.8,0
00:14:20,92,8.00,100.224,6.08,75.24,0
00:14:40,98,1.00,100.48,1.728,45.36,-0.36
00:14:41,101,5.40,100.352,9.536,98.64,0
00:15:09,106,10.40,100.096,18.88,-79.56,-2.52
00:15:25,108,8.60,100.48,23.424,-65.52,1.08
00:18:14,119,4.40,100.48,19.904,-84.24,2.16
00:18:17,120,8.40,100.736,6.08,81.72,0
00:18:21,121,5.00,100.928,5.312,78.12,0
00:18:27,122,6.00,100.736,5.504,73.08,0
00:19:14,125,5.00,100.096,6.08,101.52,0
00:19:18,126,5.40,100.48,9.28,108.36,0
00:19:31,129,8.60,100.16,23.424,-81,2.16
00:19:32,130,4.40,100.672,21.12,-79.56,0
00:20:04,133,6.00,100.16,2.752,81.72,0
00:21:34,135,4.40,100.288,18.24,-71.64,0.72
00:21:43,136,4.40,100.416,22.4,-72.36,0.36
00:23:23,139,12.40,100.992,5.696,86.4,0
00:23:25,140,8.40,100.544,8.768,100.44,0
00:24:18,143,8.60,100.224,2.176,73.08,0
00:25:53,151,4.40,100.8,11.584,64.8,0
00:25:53,150,6.00,100.352,2.944,65.52,0
00:26:24,155,5.40,100.032,6.08,95.04,0
00:26:30,156,5.40,100.096,19.328,-84.96,-0.36
00:27:14,158,6.40,100.16,6.4,103.68,0
00:27:43,161,5.40,100.8,7.552,105.48,0
00:29:02,165,4.40,100.288,2.56,76.32,0
00:29:19,167,4.40,100.032,9.856,145.08,0
00:30:42,170,4.40,100.096,6.272,83.16,0
00:31:01,172,5.40,100.864,21.44,-66.6,1.44
00:31:22,177,8.60,100.032,21.696,-86.04,-0.72
00:31:24,175,8.60,100.736,18.56,-88.92,-1.08
00:31:42,180,4.40,100.16,9.216,119.88,0
00:31:49,182,11.40,100.544,5.952,77.76,0
00:31:51,183,5.00,100.608,6.336,89.64,0
00:32:20,188,5.00,100.608,6.528,118.8,0
00:32:49,190,8.40,100.608,6.592,103.32,0
00:33:44,193,2.40,100.608,2.688,88.56,0
00:35:07,195,10.40,100.48,7.488,75.6,0
00:36:00,198,8.60,100.48,2.88,72.72,0
00:36:27,199,8.60,100.608,5.888,80.64,0
00:37:58,202,12.00,100.352,2.688,83.88,0
00:42:16,208,8.40,100.032,6.272,79.56,0
00:43:35,210,5.40,100.544,19.776,-76.68,2.52
00:43:49,211,8.60,100.352,19.264,-71.64,2.16
00:44:13,212,1.00,100.736,6.336,83.88,0
00:46:11,216,4.40,100.224,22.848,-72.72,1.44
00:46:40,219,8.60,100.8,24.64,-77.04,1.44
00:47:35,220,6.00,100.352,19.712,-65.52,0.72
00:48:20,225,2.40,100.288,2.688,71.28,0
00:48:57,229,4.40,100.992,25.216,-76.32,-0.72
00:49:29,231,8.60,100.224,22.144,-72.72,1.08
00:50:02,234,8.60,100.544,3.456,68.76,0
00:50:02,235,8.60,100.288,5.76,68.76,0
00:50:45,238,5.00,100.032,6.528,117,0
00:52:48,241,8.60,100.864,22.464,-74.52,1.44
00:54:06,242,8.40,100.416,5.632,77.04,0
00:54:21,243,5.00,100.224,6.976,108.36,0
00:54:35,245,8.60,100.544,22.528,-73.44,-0.36
00:55:29,248,7.00,100.096,17.92,-70.56,1.44
