time,id,len,x_point,y_point,x_speed,y_speed
00:00:14,2,4.40,100.096,8.32,77.04,0
00:00:14,1,1.40,100.416,3.072,78.12,0
00:01:25,10,5.00,100.288,19.648,-79.56,0.36
00:02:43,12,4.40,100.16,3.2,97.92,0
00:03:56,14,4.20,100.288,2.944,71.64,0
00:04:23,18,4.40,100.48,5.888,88.92,0
00:04:32,22,5.00,100.032,7.296,104.4,0
00:05:36,26,8.40,100.608,2.816,65.88,0
00:05:36,27,8.60,100.544,21.568,-74.88,0.36
00:05:42,28,4.40,100.928,5.568,79.2,0
00:06:01,29,4.40,100.928,9.664,123.12,0
00:06:31,34,4.40,100.416,10.176,70.2,0
00:06:31,32,8.60,100.096,2.88,71.28,0
00:06:37,35,6.00,100.8,6.272,86.4,0
00:06:58,38,5.00,100.736,5.568,70.92,0
00:07:39,43,4.40,100.224,9.92,126.72,0
00:07:45,45,5.00,100.096,6.592,99.36,0
00:07:49,46,4.40,100.416,24.192,-66.6,0
00:08:53,49,5.40,100.352,21.76,-75.6,-0.72
00:09:05,50,4.40,100.416,6.848,113.04,0
00:09:22,51,8.60,100.288,22.656,-65.52,2.16
00:09:55,53,7.40,100.48,6.848,111.6,0
00:10:38,54,4.40,100.032,8.704,92.52,0
00:10:55,59,8.60,100.544,3.264,72,0
00:12:10,62,1.20,100.608,2.88,63.72,0
00:12:12,63,4.40,100.928,9.856,131.76,0
00:12:32,64,8.60,100.416,20.416,-86.04,2.16
00:12:56,66,4.40,100.352,6.144,84.24,0
00:14:19,69,4.40,100.16,3.136,54,0
00:14:43,71,8.60,100.416,3.072,61.92,0
00:15:00,73,6.00,100.288,2.752,71.28,0
00:15:11,76,8.60,100.352,21.632,-63,1.44
00:15:30,82,8.60,100.608,23.104,-68.76,-1.44
00:16:32,86,6.00,100.608,3.072,76.32,0
00:16:52,88,6.00,100.224,3.264,75.96,0
00:16:55,96,4.40,100.992,9.28,103.68,0
00:16:58,94,4.40,100.672,19.968,-60.48,1.44
00:17:37,100,4.40,100.032,10.368,75.6,0
00:18:29,105,5.40,100.992,7.552,106.56,0
00:18:50,107,8.60,100.352,21.696,-70.56,0.72
00:19:26,110,4.40,100.992,2.432,96.12,0
00:19:33,111,5.00,100.224,6.144,96.48,0
00:19:56,116,8.60,100.8,8.384,68.04,0
00:19:56,115,5.00,100.288,5.952,68.04,0
00:20:01,118,8.40,100.416,3.264,59.4,0
00:20:18,119,1.40,100.288,6.208,80.28,0
00:20:50,122,5.00,100.288,6.784,114.84,0
00:22:00,123,8.60,100.928,24.192,-79.56,-1.08
00:22:09,124,5.00,100.352,9.216,121.32,0
00:22:49,127,4.40,100.736,7.232,83.88,0
00:23:58,129,4.40,100.672,19.456,-75.96,2.88
00:25:18,130,1.00,100.928,2.88,77.04,0
00:25:33,131,11.00,100.736,6.784,77.04,0
00:25:34,132,4.40,100.032,10.688,114.84,0
00:25:54,137,8.40,100.16,5.952,93.6,0
00:26:51,138,4.40,100.992,9.856,107.28,0
00:27:04,139,8.60,100.864,22.592,-71.64,1.8
00:28:00,141,4.20,100.544,5.824,78.12,0
00:28:21,143,5.00,100.672,5.44,112.68,0
00:28:30,145,11.00,100.928,6.784,84.6,0
00:28:39,147,4.40,100.672,10.624,120.96,0
00:29:56,151,6.00,100.224,6.016,72,0
00:30:01,153,5.00,100.864,22.4,-72.72,0
00:30:55,159,4.40,100.16,10.048,109.08,0
00:31:41,160,8.40,100.544,6.912,81.72,0
