time,id,len,x_point,y_point,x_speed,y_speed
00:00:52,3,4.40,100.224,2.816,74.52,0
00:01:11,4,2.40,100.416,2.048,60.84,0
00:01:22,7,7.00,100.928,24.064,-71.28,1.44
00:01:25,8,4.40,100.096,18.624,-90,1.08
00:01:27,9,1.20,100.672,6.208,95.04,0
00:01:30,10,7.40,100.608,5.248,91.08,0
00:01:56,17,8.60,100.352,2.112,83.16,0
00:02:58,18,7.00,100.096,22.912,-83.16,0
00:03:18,21,4.00,100.544,6.144,90.36,0
00:03:49,27,5.00,100.864,22.912,-66.6,-0.36
00:03:51,26,4.60,100.352,2.496,87.48,0
00:04:09,32,8.60,100.8,22.656,-73.08,1.8
00:04:15,34,5.40,100.352,20.608,-66.96,0.36
00:04:21,38,6.00,100.608,2.624,87.84,0
00:05:18,43,8.60,100.48,23.168,-79.92,2.16
00:05:40,47,5.40,100.224,25.152,-71.28,0
00:06:04,50,8.60,100.224,19.264,-76.32,2.88
00:06:26,53,7.40,100.352,24.128,-81,0.72
00:07:01,54,8.60,100.096,18.496,-76.68,1.44
00:07:19,59,4.40,100.48,6.08,101.16,0
00:08:17,60,4.40,100.736,6.72,106.92,0
00:08:37,61,2.60,100.608,6.08,95.76,0
00:10:36,64,4.40,100.096,9.28,105.12,0
00:11:24,66,8.60,100.096,21.888,-90.36,1.8
00:11:55,72,4.00,100.928,5.44,84.24,0
00:12:40,75,8.00,100.608,6.784,84.6,0
00:13:27,80,2.40,100.16,2.688,72.36,0
00:14:02,83,6.00,100.672,2.496,72.36,0
00:14:04,84,6.00,100.736,18.752,-80.28,-1.8
00:14:24,87,4.40,100.8,23.488,-85.32,0.72
00:14:55,93,4.40,100.864,9.216,135.36,0
00:15:16,94,4.40,100.992,10.368,122.04,0
00:15:55,97,8.60,100.352,19.456,-78.12,2.52
00:17:22,99,3.00,100.48,6.72,86.4,0
00:17:34,100,8.60,100.352,19.584,-79.2,2.16
00:18:33,109,8.60,100.16,4.096,75.24,0
00:18:41,115,3.20,100.672,10.368,68.76,0
00:18:41,112,6.00,100.608,2.816,69.48,0
00:18:42,116,11.00,100.608,18.752,-82.08,1.08
00:19:56,123,8.60,100.288,3.328,83.88,0
00:20:17,129,4.40,100.928,10.176,75.24,0
00:20:17,126,10.00,100.544,2.56,76.32,0
00:21:06,132,5.00,100.096,9.536,112.68,0
00:21:58,133,6.00,100.544,6.336,66.96,0
00:22:51,134,5.40,100.992,6.464,110.16,0
00:23:07,135,4.40,100.16,9.792,108,0
00:23:35,137,8.60,100.16,23.744,-77.04,1.08
00:23:35,138,8.60,100.48,24.256,-77.04,-0.72
00:24:26,140,8.60,100.16,23.36,-77.4,3.6
00:25:58,145,8.60,100.544,21.824,-83.52,0.36
00:26:02,148,6.00,100.608,21.952,-74.16,1.08
00:26:08,147,8.60,100.096,19.648,-81.72,2.16
00:26:27,151,5.00,100.864,8.064,104.76,0
00:26:29,153,3.20,100.544,22.592,-66.24,0.36
00:27:03,156,8.60,100.416,24.064,-78.48,2.88
00:27:44,159,4.60,100.288,3.136,72.36,0
00:30:15,169,6.00,100.672,3.2,80.64,0
00:30:57,172,6.40,100.416,3.392,112.68,0
00:32:03,177,4.40,100.736,22.976,-73.44,-3.24
00:32:09,179,3.00,100.544,3.904,93.96,0
00:32:54,182,4.40,100.288,18.688,-80.64,1.8
00:35:00,183,5.00,100.736,9.088,106.92,0
00:35:05,187,4.40,100.032,8.96,115.56,0
00:35:08,185,8.60,100.416,1.984,45.36,0
00:35:24,188,5.00,100.864,19.904,-70.2,1.44
00:35:56,195,4.40,100.416,-1.856,51.48,-0.36
